id_num,program_type,program_id,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
2188_14,T,T_4,120,14,offline,intermediate,2188,F,High School Diploma,3,45,4,N,2,1
17930_158,Y,Y_1,136,158,online,easy,17930,M,Bachelors,1,41,2,N,5,1
7582_66,V,V_4,122,66,offline,easy,7582,F,Matriculation,4,28,2,N,4,1
15528_64,U,U_1,134,64,online,easy,15528,M,High School Diploma,1,45,2,N,2,1
13611_106,X,X_2,121,106,offline,hard,13611,M,Matriculation,2,41,2,N,3,1
16526_158,Y,Y_1,136,158,online,easy,16526,M,Matriculation,1,44,2,N,3,0
9210_49,U,U_2,122,49,offline,intermediate,9210,M,High School Diploma,3,25,4,Y,2,1
9915_167,Z,Z_3,130,167,online,easy,9915,M,Matriculation,3,,1,N,1,1
18483_131,Y,Y_3,135,131,online,,18483,M,High School Diploma,3,44,2,N,5,1
8110_29,T,T_3,134,29,online,easy,8110,F,High School Diploma,3,46,2,N,1,1
17149_65,U,U_1,134,65,offline,vary hard,17149,M,Bachelors,1,,4,N,5,1
17533_184,Z,Z_1,136,184,online,easy,17533,F,High School Diploma,2,47,1,N,2,0
13001_32,T,T_2,117,32,offline,easy,13001,F,High School Diploma,3,26,3,N,2,0
3653_38,T,T_2,117,38,online,easy,3653,M,High School Diploma,4,43,2,N,1,1
18499_149,Y,Y_1,136,,offline,intermediate,18499,M,Bachelors,1,,4,N,5,1
6176_17,,T_4,120,,online,easy,6176,F,Matriculation,2,21,2,N,1,1
7029_25,T,T_3,134,25,offline,intermediate,7029,F,Matriculation,2,44,2,N,1,0
5958_117,Y,Y_4,121,117,offline,hard,5958,M,High School Diploma,3,,4,N,4,1
19483_13,T,T_4,120,13,offline,intermediate,19483,F,High School Diploma,3,30,4,N,1,1
16582_159,Y,Y_1,136,159,online,easy,16582,M,High School Diploma,2,,3,N,3,1
613_142,Y,Y_2,120,142,online,easy,613,M,High School Diploma,3,45,2,N,4,1
1038_34,T,T_2,117,34,offline,intermediate,1038,F,Bachelors,2,48,2,N,1,1
9342_164,Z,Z_3,130,164,online,easy,9342,F,High School Diploma,2,44,1,Y,2,1
5231_96,V,V_1,133,96,offline,easy,5231,M,High School Diploma,2,,2,N,1,0
13450_176,Z,Z_2,120,176,online,easy,13450,F,Matriculation,2,28,1,N,2,1
3618_17,T,T_4,120,17,online,easy,3618,F,Matriculation,3,29,8,N,1,1
13214_137,Y,Y_2,120,137,offline,intermediate,13214,M,Matriculation,3,32,4,N,2,1
13126_176,Z,Z_2,120,176,online,easy,13126,F,Matriculation,4,27,1,N,1,1
5509_156,Y,Y_1,136,156,online,easy,5509,M,High School Diploma,1,,2,N,3,0
12132_126,Y,Y_3,135,126,offline,intermediate,12132,F,Matriculation,4,43,,N,4,0
4591_124,Y,Y_4,121,124,online,easy,4591,F,Bachelors,2,41,6,N,5,1
11898_171,Z,Z_2,120,171,offline,easy,11898,F,Matriculation,2,43,2,N,1,1
3106_19,T,T_4,120,19,online,easy,3106,F,Matriculation,3,,4,N,2,1
2203_103,X,X_3,136,103,offline,hard,2203,M,Matriculation,1,21,2,N,4,1
9027_170,Z,Z_2,120,170,offline,easy,9027,F,High School Diploma,3,43,1,N,2,1
5501_123,Y,Y_4,121,123,online,easy,5501,M,Matriculation,4,47,,Y,5,1
8813_104,X,X_3,136,104,offline,hard,8813,M,High School Diploma,3,44,2,N,3,1
15513_112,X,X_1,134,112,offline,hard,15513,M,Matriculation,3,28,2,N,4,1
10003_52,U,U_2,122,52,online,easy,10003,M,Bachelors,1,38,2,N,1,1
13846_148,Y,Y_2,120,148,online,easy,13846,M,High School Diploma,4,,3,,4,1
19611_150,Y,Y_1,136,150,offline,intermediate,19611,M,High School Diploma,3,21,3,N,1,0
6018_77,V,V_4,122,77,online,easy,6018,F,High School Diploma,3,,3,N,2,0
19178_63,U,U_1,134,63,online,easy,,F,Bachelors,3,43,2,N,5,0
4730_125,Y,Y_3,135,125,offline,intermediate,4730,M,Matriculation,3,50,2,Y,2,1
12310_174,Z,Z_2,120,174,online,easy,12310,F,Matriculation,1,30,1,N,1,0
1534_126,Y,Y_3,135,126,offline,intermediate,1534,M,Matriculation,2,,4,N,4,1
16096_179,Z,Z_1,136,179,offline,easy,16096,M,High School Diploma,4,21,1,N,1,0
8506_42,T,T_2,117,42,online,easy,8506,F,Matriculation,1,,5,N,1,1
6140_46,T,T_1,131,46,offline,hard,6140,F,Matriculation,3,26,4,N,1,0
16682_96,V,V_1,133,96,offline,easy,16682,F,Bachelors,3,,,N,1,1
764_22,T,T_3,134,22,offline,intermediate,764,F,Matriculation,1,,4,N,1,1
5380_71,V,V_4,122,71,offline,intermediate,5380,F,Bachelors,3,,6,N,1,0
14480_142,Y,Y_2,120,142,online,easy,14480,M,Matriculation,3,30,3,N,3,1
16855_47,T,T_1,131,47,offline,hard,16855,F,High School Diploma,3,27,2,N,1,0
10453_27,T,T_3,134,27,online,easy,10453,F,Matriculation,3,,2,N,2,1
11263_162,Z,Z_3,130,162,offline,easy,11263,F,Bachelors,1,,1,N,1,1
1783_132,Y,Y_3,135,132,online,easy,1783,M,Matriculation,4,49,3,Y,4,1
10367_169,Z,Z_3,130,169,online,easy,10367,F,High School Diploma,2,27,1,N,1,0
2231_156,Y,Y_1,136,156,online,easy,2231,M,High School Diploma,1,,4,N,4,1
4639_138,Y,Y_2,120,138,offline,intermediate,4639,M,High School Diploma,3,,4,Y,4,1
6711_69,V,V_4,122,69,offline,intermediate,6711,M,High School Diploma,4,,3,N,1,0
15300_179,Z,Z_1,136,179,offline,easy,15300,M,Matriculation,2,21,1,N,1,0
16113_180,Z,Z_1,136,180,offline,easy,16113,F,High School Diploma,1,28,1,N,1,0
310_74,V,V_4,122,74,online,easy,310,M,Bachelors,1,42,2,Y,2,1
856_86,V,V_3,131,86,offline,vary hard,856,M,Bachelors,1,29,2,N,1,0
4912_61,U,U_1,134,61,online,easy,4912,M,Matriculation,3,43,2,N,1,0
10076_64,U,U_1,134,64,online,easy,10076,F,Matriculation,1,45,2,N,4,1
8888_170,Z,Z_2,120,170,offline,easy,8888,M,Matriculation,2,,2,N,1,1
5221_152,Y,Y_1,136,152,offline,hard,5221,M,Matriculation,3,46,2,N,5,1
19430_53,U,U_2,122,53,online,easy,19430,M,Bachelors,1,,1,N,1,1
12626_154,Y,Y_1,136,154,online,easy,12626,M,High School Diploma,1,29,4,N,4,1
9639_23,T,T_3,134,23,offline,intermediate,9639,F,Matriculation,3,45,2,N,,1
11169_63,U,U_1,134,63,online,easy,11169,M,Matriculation,3,22,1,N,3,1
10849_22,,T_3,134,22,offline,intermediate,10849,F,Matriculation,2,,4,N,1,1
11016_83,V,V_3,,83,,intermediate,11016,M,Bachelors,1,32,2,N,2,1
19010_35,T,T_2,117,35,offline,intermediate,19010,F,High School Diploma,2,29,2,N,1,1
10998_27,T,T_3,134,27,online,easy,10998,F,High School Diploma,3,28,2,N,3,1
17643_157,Y,Y_1,136,157,online,easy,17643,M,High School Diploma,1,27,4,N,5,1
12657_159,Y,Y_1,136,159,online,easy,12657,F,High School Diploma,4,,2,N,4,0
6007_119,Y,Y_4,121,119,online,easy,6007,M,Bachelors,2,44,2,N,4,1
17640_154,Y,Y_1,136,154,online,easy,17640,M,High School Diploma,1,,3,N,4,1
19637_116,Y,Y_4,121,116,offline,hard,19637,M,Bachelors,1,47,2,N,4,1
247_61,U,U_1,134,61,online,easy,247,M,Matriculation,1,39,3,N,1,0
6216_73,V,V_4,122,73,online,easy,6216,F,High School Diploma,3,,2,N,4,1
17609_160,Y,Y_1,136,160,online,easy,17609,,Bachelors,1,46,2,N,4,1
16948_111,X,X_1,134,111,offline,hard,16948,M,Matriculation,1,,2,N,3,0
2829_108,X,X_2,121,108,offline,hard,2829,M,Bachelors,2,25,1,N,2,0
14357_137,Y,Y_2,120,137,offline,intermediate,14357,M,Masters,2,44,2,N,4,1
18013_45,T,T_1,131,45,offline,intermediate,18013,F,Bachelors,3,44,4,N,1,0
5641_43,T,T_1,131,43,offline,easy,5641,F,Matriculation,,48,2,N,2,0
14956_94,V,V_1,133,94,offline,easy,14956,F,High School Diploma,3,32,6,N,1,0
9043_25,T,T_3,134,25,offline,intermediate,9043,F,Matriculation,3,43,2,N,1,0
4863_67,V,V_4,122,67,offline,easy,4863,F,Matriculation,2,,4,Y,1,0
563_46,T,T_1,131,46,offline,hard,563,F,High School Diploma,4,,4,N,1,0
8072_61,U,U_1,134,61,online,easy,8072,F,Bachelors,4,45,2,N,4,1
2066_149,Y,Y_1,136,149,offline,intermediate,2066,F,High School Diploma,2,,4,N,4,1
11097_21,T,T_3,134,21,offline,easy,11097,F,High School Diploma,2,,2,N,4,1
8807_126,Y,Y_3,135,126,offline,intermediate,8807,M,High School Diploma,3,,3,N,2,1
5767_124,Y,Y_4,121,124,online,easy,5767,M,,3,,4,N,3,1
19062_83,V,V_3,131,83,offline,,19062,M,High School Diploma,1,42,2,N,3,1
3288_36,T,T_2,117,36,offline,intermediate,3288,F,High School Diploma,1,,6,N,1,1
838_9,S,S_1,135,9,offline,hard,838,F,Matriculation,1,,2,N,3,1
18783_106,X,X_2,121,106,offline,hard,18783,M,High School Diploma,1,45,2,N,2,1
17565_97,V,V_1,133,97,offline,hard,17565,M,Bachelors,1,44,2,N,3,1
17930_155,Y,Y_1,136,155,online,easy,17930,M,Bachelors,1,41,2,N,5,1
157_146,Y,Y_2,120,146,online,easy,157,M,High School Diploma,3,,2,N,2,1
12912_177,Z,Z_2,120,177,online,easy,12912,F,Matriculation,1,,1,N,1,0
8044_43,T,T_1,131,43,offline,easy,8044,F,High School Diploma,1,24,4,Y,1,1
17738_155,Y,Y_1,136,155,online,easy,17738,M,High School Diploma,4,30,2,N,2,1
9477_125,Y,Y_3,135,125,offline,intermediate,9477,M,Bachelors,1,,2,N,2,1
12546_146,Y,Y_2,120,146,online,easy,12546,M,No Qualification,4,,4,N,1,0
14230_173,Z,Z_2,120,173,online,easy,14230,F,High School Diploma,3,29,1,N,1,1
3814_68,V,V_4,122,68,offline,intermediate,3814,F,Matriculation,2,,2,N,3,0
3466_139,Y,Y_2,120,139,offline,hard,3466,M,Bachelors,2,,3,N,4,1
3004_70,V,V_4,122,70,offline,intermediate,3004,M,Bachelors,4,,4,N,2,1
8786_54,U,U_2,122,54,online,easy,8786,M,High School Diploma,3,44,,N,1,0
4012_53,U,U_2,122,53,online,easy,4012,M,Matriculation,2,,2,N,5,1
6324_65,U,U_1,134,65,offline,vary hard,6324,F,High School Diploma,2,,4,Y,5,1
8810_103,X,X_3,136,103,offline,hard,8810,M,High School Diploma,1,46,2,N,4,1
1917_101,X,X_3,136,101,offline,intermediate,1917,M,Matriculation,2,24,2,N,1,1
16884_181,Z,Z_1,136,181,offline,easy,16884,F,Matriculation,3,27,1,N,1,0
16157_155,Y,Y_1,136,155,online,easy,16157,M,Matriculation,3,22,2,N,3,1
10928_134,,Y_3,135,134,online,easy,10928,F,High School Diploma,3,,2,N,4,1
17274_157,Y,Y_1,136,157,online,easy,17274,M,Bachelors,1,22,4,N,4,1
7317_54,U,U_2,122,54,online,easy,7317,F,High School Diploma,2,,4,N,2,1
14642_184,Z,Z_1,136,184,online,easy,14642,F,Matriculation,2,29,1,,2,1
18219_35,T,T_2,117,35,offline,intermediate,18219,F,Matriculation,2,49,2,Y,1,1
17477_183,Z,Z_1,136,183,online,easy,17477,F,Matriculation,3,49,1,N,1,1
11007_104,X,X_3,136,104,offline,hard,11007,M,High School Diploma,3,25,2,Y,3,1
3612_58,,U_1,134,58,offline,intermediate,3612,M,High School Diploma,3,,2,N,2,0
6375_10,T,T_4,120,10,offline,easy,6375,F,Bachelors,3,33,2,N,1,0
5064_134,Y,Y_3,135,,online,easy,5064,M,High School Diploma,2,,2,N,,1
4152_70,V,V_4,122,70,offline,intermediate,4152,M,Matriculation,1,24,2,N,1,0
4096_99,V,V_1,133,99,offline,,4096,M,High School Diploma,2,,,N,1,0
2837_159,Y,Y_1,136,159,online,easy,2837,M,Matriculation,2,,4,N,2,1
12505_138,Y,Y_2,,138,offline,intermediate,12505,F,High School Diploma,3,22,4,N,1,1
10450_183,Z,Z_1,136,183,online,easy,10450,F,No Qualification,1,,1,N,1,1
5177_83,V,V_3,131,83,offline,intermediate,5177,,High School Diploma,2,,2,N,2,1
12056_95,V,V_1,133,95,offline,easy,12056,M,Bachelors,1,55,2,N,3,1
10071_142,Y,Y_2,120,142,online,easy,10071,M,Matriculation,4,,3,N,4,1
2164_19,T,T_4,120,19,online,easy,2164,M,High School Diploma,1,,2,N,1,1
850_116,Y,Y_4,121,116,offline,hard,850,F,Bachelors,3,27,6,N,4,0
954_49,U,U_2,122,49,offline,intermediate,954,M,Masters,2,47,5,N,2,1
8032_127,Y,Y_3,135,127,offline,hard,8032,F,Bachelors,3,48,2,N,5,0
12975_139,Y,Y_2,120,139,offline,hard,12975,M,Matriculation,2,,4,N,5,1
9442_56,U,U_2,122,56,offline,vary hard,9442,M,Matriculation,3,42,3,N,3,1
2809_138,Y,Y_2,120,138,offline,intermediate,2809,M,High School Diploma,3,20,4,N,1,0
3367_70,V,V_4,122,70,offline,intermediate,3367,M,Bachelors,3,,5,N,2,1
5835_120,Y,Y_4,121,120,online,easy,5835,M,Matriculation,4,,2,N,4,1
6936_18,T,T_4,,18,online,easy,6936,M,High School Diploma,3,23,4,N,1,1
17913_78,V,V_4,122,78,online,easy,17913,M,High School Diploma,1,43,2,N,,1
10507_145,Y,Y_2,120,145,online,easy,10507,M,Matriculation,3,27,4,N,5,1
14556_174,Z,Z_2,120,174,online,easy,14556,F,High School Diploma,1,46,1,N,1,1
11046_28,T,T_3,134,28,online,easy,11046,F,High School Diploma,3,29,2,N,2,1
8003_12,T,T_4,120,12,offline,intermediate,8003,F,High School Diploma,3,30,4,N,2,1
10243_24,T,T_3,134,24,offline,intermediate,10243,F,High School Diploma,3,,4,N,1,0
4286_82,V,V_3,131,82,offline,intermediate,4286,F,High School Diploma,2,24,2,N,1,1
6674_81,V,V_3,131,81,offline,intermediate,6674,M,High School Diploma,1,,3,N,3,1
19741_60,U,U_1,134,60,offline,intermediate,19741,F,High School Diploma,3,,8,N,3,1
8823_136,Y,Y_3,135,136,online,easy,8823,M,Matriculation,2,,2,N,2,0
4056_27,T,T_3,134,27,online,easy,4056,F,Matriculation,2,33,2,Y,1,1
6923_114,Y,Y_4,121,114,offline,intermediate,6923,M,High School Diploma,2,31,2,N,4,1
5028_137,Y,Y_2,120,137,offline,intermediate,5028,M,High School Diploma,1,31,4,N,4,1
9227_134,Y,Y_3,135,134,online,easy,9227,M,High School Diploma,3,,2,N,3,1
8476_155,Y,Y_1,136,155,online,easy,8476,F,High School Diploma,1,41,4,N,5,1
18797_149,Y,Y_1,136,149,offline,intermediate,18797,F,High School Diploma,4,29,6,N,1,0
1883_55,U,U_2,122,55,online,easy,1883,M,High School Diploma,3,24,6,Y,1,0
9435_39,T,T_2,117,39,online,easy,9435,F,Matriculation,3,,4,N,1,1
12498_173,Z,Z_2,120,173,online,easy,12498,F,,3,,1,N,1,0
20056_62,U,U_1,134,62,online,easy,20056,M,Masters,1,37,1,N,1,0
856_80,V,V_3,131,80,offline,easy,856,M,Bachelors,1,29,2,N,1,0
18763_112,X,X_1,134,112,offline,hard,18763,M,Matriculation,2,41,2,N,3,1
803_52,U,U_2,122,52,online,easy,803,F,High School Diploma,3,31,4,N,4,1
3332_88,V,V_2,121,88,offline,intermediate,3332,M,High School Diploma,3,,11,Y,1,1
9128_173,Z,Z_2,120,173,online,easy,9128,F,Matriculation,3,45,1,Y,1,1
13536_41,T,T_2,117,41,online,easy,13536,F,High School Diploma,1,45,2,,1,1
18343_35,T,T_2,117,35,offline,intermediate,18343,F,Matriculation,3,,4,N,1,1
6309_149,Y,Y_1,,149,offline,intermediate,6309,F,High School Diploma,2,,2,N,2,1
15668_46,T,T_1,131,46,offline,hard,15668,F,High School Diploma,2,27,2,N,2,0
12799_177,,Z_2,120,177,online,easy,12799,M,High School Diploma,2,45,1,Y,2,1
6441_13,T,T_4,120,13,offline,intermediate,6441,F,High School Diploma,3,,4,N,2,1
6558_116,Y,Y_4,121,116,offline,hard,6558,M,High School Diploma,1,45,2,N,5,1
9023_134,Y,Y_3,135,134,online,easy,9023,M,High School Diploma,4,27,2,N,5,1
16133_47,T,T_1,131,47,offline,hard,16133,F,High School Diploma,1,,2,N,2,1
12587_143,Y,Y_2,120,143,online,easy,12587,F,Matriculation,1,,3,N,5,1
6000_17,T,T_4,120,,online,easy,6000,F,High School Diploma,2,27,4,N,1,0
19146_180,Z,Z_1,136,180,offline,easy,19146,F,High School Diploma,3,45,1,N,1,1
9064_80,V,V_3,131,80,offline,easy,9064,F,Matriculation,1,28,2,N,1,0
14910_184,Z,Z_1,136,184,online,easy,14910,F,Matriculation,3,42,1,N,2,0
16273_149,Y,Y_1,136,149,offline,intermediate,16273,F,Matriculation,1,28,2,N,1,1
18234_63,U,U_1,134,63,online,easy,18234,F,High School Diploma,2,43,1,N,1,1
12813_54,U,U_2,122,54,online,easy,12813,M,High School Diploma,3,,2,N,2,1
14563_138,Y,Y_2,120,138,offline,,14563,M,High School Diploma,3,,2,N,5,1
12447_144,,Y_2,120,144,online,easy,12447,F,Matriculation,,45,2,N,5,1
4349_125,Y,Y_3,135,125,offline,intermediate,4349,M,High School Diploma,1,,6,N,4,1
3944_72,V,V_4,122,72,offline,vary hard,3944,M,Bachelors,3,,4,N,2,0
1506_60,U,U_1,134,60,offline,intermediate,1506,F,Matriculation,3,,2,N,2,1
9450_45,T,T_1,131,45,offline,intermediate,9450,F,Matriculation,1,49,2,N,3,0
8523_163,Z,Z_3,130,163,offline,easy,8523,F,High School Diploma,1,,,N,1,0
449_45,T,T_1,131,45,offline,intermediate,449,F,High School Diploma,1,,2,N,2,0
12371_35,T,T_2,117,35,offline,intermediate,12371,F,High School Diploma,2,44,2,N,2,1
19434_46,T,T_1,131,46,offline,,19434,F,Matriculation,2,46,4,Y,3,0
14100_38,T,T_2,117,38,online,easy,14100,F,Matriculation,2,48,2,N,3,1
3866_155,Y,Y_1,136,155,online,easy,3866,M,High School Diploma,2,47,3,N,5,1
5501_122,Y,Y_4,,122,online,easy,5501,M,Matriculation,4,47,6,Y,5,1
18762_17,T,T_4,120,17,online,easy,18762,F,Matriculation,3,,3,N,1,1
12106_23,T,T_3,134,23,offline,intermediate,12106,F,Bachelors,1,,2,N,1,0
17551_44,T,T_1,131,44,offline,easy,17551,F,High School Diploma,1,31,2,N,1,0
13009_59,U,U_1,134,59,offline,intermediate,13009,M,Matriculation,3,44,3,N,1,0
15243_59,U,U_1,134,59,offline,intermediate,15243,F,Matriculation,1,43,2,N,4,1
9244_85,V,V_3,131,85,offline,intermediate,9244,F,Matriculation,3,,2,N,2,0
3625_83,V,V_3,131,83,offline,intermediate,3625,M,Matriculation,2,46,3,N,4,0
1058_162,Z,Z_3,130,162,offline,easy,1058,,Matriculation,4,46,1,Y,1,1
10000_80,V,V_3,131,80,offline,easy,10000,F,Bachelors,3,,2,Y,3,1
1113_153,Y,Y_1,136,153,offline,hard,1113,M,Matriculation,1,30,3,N,3,1
2581_139,Y,Y_2,120,139,offline,hard,,M,High School Diploma,3,24,3,N,3,1
15983_97,V,V_1,133,97,offline,hard,15983,F,Bachelors,3,42,2,N,2,0
12161_21,T,T_3,134,21,offline,easy,12161,M,High School Diploma,3,,2,N,1,1
463_118,Y,Y_4,121,118,online,easy,463,M,High School Diploma,3,47,2,N,4,0
13087_106,X,X_2,121,106,offline,hard,13087,M,High School Diploma,,,2,N,1,1
14700_159,Y,Y_1,136,159,online,easy,14700,M,High School Diploma,3,44,4,N,5,1
8500_101,X,X_3,136,101,offline,intermediate,8500,F,High School Diploma,3,20,2,N,1,1
4365_15,T,T_4,120,15,offline,intermediate,4365,F,Matriculation,2,43,2,N,2,1
2980_131,Y,Y_3,135,131,online,easy,2980,M,High School Diploma,3,,3,N,4,1
17773_152,Y,Y_1,136,152,offline,hard,17773,M,High School Diploma,3,,3,Y,4,1
4619_54,U,U_2,122,54,online,easy,4619,M,High School Diploma,2,43,2,Y,2,0
2267_69,V,V_4,122,69,offline,intermediate,2267,M,High School Diploma,3,,2,N,3,1
17778_62,U,U_1,134,62,online,easy,17778,,Bachelors,4,25,4,N,1,1
11937_145,Y,Y_2,120,145,online,easy,11937,M,Matriculation,3,,,N,4,0
16755_45,T,T_1,131,45,offline,intermediate,16755,F,Bachelors,3,27,4,N,1,1
18624_33,T,T_2,117,33,offline,intermediate,18624,F,High School Diploma,3,,4,N,1,1
136_10,T,T_4,120,10,offline,easy,136,F,Matriculation,4,26,2,Y,1,0
2062_95,V,V_1,133,95,offline,easy,2062,F,Bachelors,1,46,2,N,2,1
5562_65,U,U_1,134,65,offline,vary hard,5562,F,Matriculation,1,,2,N,,0
14233_41,T,T_2,117,41,online,easy,14233,F,Matriculation,2,25,2,N,2,1
16898_97,V,V_1,133,97,offline,hard,16898,F,High School Diploma,3,24,4,N,2,1
11533_142,Y,Y_2,120,142,online,easy,11533,F,High School Diploma,3,,2,N,4,1
2282_113,Y,Y_4,121,113,offline,intermediate,2282,M,Matriculation,3,27,2,N,3,1
17821_52,U,U_2,122,52,online,easy,17821,M,Bachelors,1,44,2,N,2,1
468_27,T,T_3,134,27,online,easy,468,F,Matriculation,3,42,2,N,2,1
3628_62,U,U_1,134,62,online,easy,3628,M,High School Diploma,2,27,1,N,2,1
5762_92,V,V_2,121,92,offline,intermediate,5762,M,Matriculation,3,29,4,N,2,0
9170_101,X,X_3,136,101,offline,intermediate,9170,M,Bachelors,3,28,3,N,1,1
15494_96,V,V_1,133,96,offline,easy,15494,F,High School Diploma,1,24,3,N,1,1
1781_129,Y,Y_3,135,129,offline,hard,1781,F,High School Diploma,1,,3,N,5,0
10711_36,T,T_2,117,36,offline,intermediate,10711,M,Bachelors,1,30,2,N,1,1
1581_113,Y,Y_4,121,113,offline,intermediate,1581,M,High School Diploma,2,44,4,N,1,1
5668_31,T,T_3,134,31,online,easy,5668,F,Matriculation,2,26,2,,4,1
16477_153,Y,Y_1,136,153,offline,hard,16477,M,Matriculation,3,,3,Y,3,0
8219_29,T,T_3,134,29,online,easy,8219,F,High School Diploma,2,,2,N,1,1
15512_149,Y,Y_1,136,149,offline,intermediate,15512,,Matriculation,4,45,4,N,4,1
14881_96,V,V_1,133,96,offline,easy,14881,F,High School Diploma,1,45,2,N,5,1
1656_27,T,T_3,134,27,online,easy,,M,Bachelors,3,43,4,N,1,1
3204_96,V,V_1,133,96,offline,easy,3204,F,High School Diploma,3,34,2,N,3,1
12884_180,Z,Z_1,136,180,offline,easy,12884,F,Matriculation,4,,1,N,2,0
7354_114,Y,Y_4,121,114,offline,intermediate,7354,F,High School Diploma,2,,2,N,5,1
16684_45,T,T_1,131,45,offline,intermediate,16684,F,High School Diploma,,25,2,N,1,1
5007_79,V,V_4,122,79,online,easy,5007,M,Bachelors,,43,2,N,3,1
14156_142,Y,,120,142,online,easy,14156,M,High School Diploma,3,,3,N,4,1
4351_81,V,V_3,131,81,offline,intermediate,4351,M,High School Diploma,3,30,4,N,2,1
10857_168,Z,Z_3,130,168,online,easy,10857,F,Matriculation,4,,1,Y,1,0
1282_131,Y,Y_3,135,131,online,easy,1282,M,High School Diploma,2,42,3,N,5,1
8393_163,Z,Z_3,130,163,offline,easy,8393,M,High School Diploma,3,,1,N,1,1
19875_53,U,U_2,122,53,online,easy,19875,M,High School Diploma,2,,3,N,3,1
6456_81,V,V_3,131,81,offline,intermediate,6456,F,High School Diploma,1,44,2,N,4,1
8139_83,V,V_3,131,83,offline,intermediate,8139,M,Matriculation,,,2,N,1,0
10594_84,V,V_3,131,84,offline,intermediate,10594,F,High School Diploma,3,24,3,N,1,0
16545_157,Y,Y_1,136,157,online,easy,16545,M,Bachelors,1,23,2,N,2,1
16163_109,X,X_1,134,109,offline,intermediate,16163,M,High School Diploma,2,31,1,N,1,1
5499_30,T,T_3,134,30,online,easy,5499,F,High School Diploma,2,45,2,N,4,1
1494_53,U,U_2,122,53,online,easy,1494,M,Matriculation,1,,4,N,3,1
5884_56,U,U_2,122,56,offline,vary hard,5884,M,High School Diploma,3,,3,N,1,0
17718_58,U,U_1,134,58,offline,intermediate,17718,M,High School Diploma,1,29,3,N,4,1
10762_102,X,X_3,136,102,offline,hard,10762,M,Matriculation,2,28,1,N,2,0
1690_7,S,S_1,135,7,offline,intermediate,1690,F,High School Diploma,3,29,2,N,4,1
3206_22,T,T_3,134,22,offline,intermediate,3206,F,High School Diploma,4,,2,N,1,0
17498_61,U,U_1,134,61,online,easy,17498,F,High School Diploma,1,32,1,N,1,0
17782_156,Y,Y_1,136,156,online,easy,17782,M,Matriculation,3,,3,N,2,0
17578_43,T,T_1,131,43,offline,easy,17578,F,Matriculation,3,42,2,Y,1,0
19431_9,S,S_1,135,9,offline,hard,19431,M,Bachelors,1,27,2,N,4,1
6134_22,T,T_3,134,22,offline,intermediate,6134,F,High School Diploma,3,39,2,N,1,1
7835_118,Y,Y_4,121,118,online,easy,7835,M,Matriculation,2,,2,N,4,1
11864_38,T,T_2,117,38,online,easy,11864,F,Matriculation,4,,2,N,1,1
2021_29,T,T_3,134,29,online,easy,2021,M,High School Diploma,3,45,2,N,1,1
6312_67,V,V_4,122,67,offline,easy,6312,F,Matriculation,1,48,2,N,,0
6993_86,V,V_3,131,86,offline,vary hard,6993,M,High School Diploma,3,,2,N,2,0
6529_84,V,V_3,131,84,offline,intermediate,6529,F,Matriculation,3,28,10,Y,2,0
10913_167,Z,Z_3,130,167,online,easy,10913,F,High School Diploma,3,,1,N,1,0
14204_140,Y,Y_2,120,140,offline,hard,14204,M,Bachelors,1,,2,N,4,1
13955_65,U,U_1,134,65,offline,vary hard,13955,F,,2,31,3,N,1,0
11496_161,Z,Z_3,130,161,offline,easy,11496,F,High School Diploma,3,30,1,N,1,1
7003_24,T,T_3,134,24,offline,intermediate,7003,F,High School Diploma,1,,2,N,1,0
8541_125,Y,Y_3,135,125,offline,intermediate,8541,M,High School Diploma,4,32,3,N,3,1
10744_21,T,T_3,134,21,offline,easy,10744,F,High School Diploma,1,50,2,Y,4,1
6652_73,V,V_4,122,73,online,easy,6652,M,High School Diploma,3,43,2,N,1,0
6827_118,Y,Y_4,121,118,online,easy,6827,M,Matriculation,3,,2,N,1,1
10332_64,U,U_1,134,64,online,,10332,F,High School Diploma,1,26,2,N,2,0
10692_149,Y,Y_1,136,149,offline,intermediate,10692,M,Matriculation,3,29,4,Y,1,0
12049_43,T,T_1,131,43,offline,easy,12049,F,Matriculation,4,,3,N,1,0
562_96,V,V_1,133,96,offline,easy,562,M,Matriculation,2,,4,N,1,1
16647_156,Y,Y_1,136,156,online,easy,16647,M,Bachelors,3,31,2,Y,3,1
5741_130,Y,Y_3,135,130,online,easy,5741,M,Bachelors,2,46,2,N,4,1
18994_25,T,T_3,134,25,offline,intermediate,18994,F,High School Diploma,2,,4,N,1,1
17627_154,Y,Y_1,136,154,online,easy,17627,M,High School Diploma,,,2,N,3,0
9180_80,V,V_3,131,,offline,easy,9180,F,High School Diploma,1,,2,N,3,1
10968_55,U,U_2,122,55,online,easy,10968,F,High School Diploma,1,,2,N,1,0
7536_22,T,T_3,134,22,offline,intermediate,,M,High School Diploma,1,45,2,N,2,1
3137_153,Y,Y_1,136,153,offline,hard,3137,M,Matriculation,1,44,2,N,3,0
5390_11,T,T_4,120,11,offline,intermediate,5390,F,High School Diploma,3,43,4,N,2,0
3506_126,Y,Y_3,135,126,offline,intermediate,3506,F,Matriculation,2,25,4,,2,1
